long,lat,date,apn,address,city,zip,units
-118.35085,34.04955,2023-11-02T00:00:00Z,,1338  S CLOVERDALE  AVE,Los Angeles,90019,3
-118.29775,34.04783,2023-11-06T00:00:00Z,,1242  S FEDORA  ST,Los Angeles,90006,2
-118.38805,34.16362,2023-11-09T00:00:00Z,,5119  N COLFAX  AVE,Los Angeles,91601,5
-118.25972,34.07674,2023-11-07T00:00:00Z,,1140  N LEMOYNE  ST,Los Angeles,90026,4
-118.28247,33.99023,2023-11-07T00:00:00Z,,5710  S FIGUEROA  ST,Los Angeles,90037,4
-118.29476,34.10293,2023-11-09T00:00:00Z,,1739  N BERENDO  ST,Los Angeles,90027,3
-118.34273,34.02436,2023-11-13T00:00:00Z,,3442  S HILLCREST  DR,Los Angeles,90016,3
-118.46964,34.23779,2023-11-01T00:00:00Z,,9216  N LANGDON  AVE,Los Angeles,91343,2
-118.4493,34.03905,2023-11-03T00:00:00Z,,1921  S FEDERAL  AVE,Los Angeles,90025,2
-118.2719,33.9235,2023-11-07T00:00:00Z,,156  E 120TH  ST,Los Angeles,90061,2
-118.21593,34.12679,2023-11-02T00:00:00Z,,1651  N AVENUE 46,Los Angeles,90041,3
-118.34504,34.02247,2023-11-07T00:00:00Z,,3546  S CHESAPEAKE  AVE,Los Angeles,90016,2
-118.34524,34.06792,2023-11-15T00:00:00Z,,331  S DETROIT  ST,Los Angeles,90036,4
-118.30618,34.0517,2023-11-27T00:00:00Z,,1028  S SERRANO  AVE,Los Angeles,90006,3
-118.2072,34.04442,2023-11-09T00:00:00Z,,2510  E MICHIGAN  AVE,Los Angeles,90033,3
-118.38493,34.19208,2023-11-27T00:00:00Z,,11606  W ARCHWOOD  ST,Los Angeles,91606,3
-118.28597,34.0845,2023-11-29T00:00:00Z,,3942  W MARATHON  ST,Los Angeles,90029,6
-118.19251,34.10596,2023-11-30T00:00:00Z,,248  S AVENUE 57,Los Angeles,90042,2
-118.33153,34.02867,2023-11-30T00:00:00Z,,2924  S 12TH  AVE,Los Angeles,90018,4
-118.30413,33.8446,2023-11-29T00:00:00Z,,1502  W 205TH  ST,Los Angeles,90501,3
-118.19757,34.06066,2023-11-29T00:00:00Z,,1524  N RICARDO  ST,Los Angeles,90033,2
-118.27408,33.97225,2023-11-30T00:00:00Z,,7415  S MAIN  ST,Los Angeles,90003,1
-118.30249,34.01225,2023-11-29T00:00:00Z,,3973  S HALLDALE  AVE,Los Angeles,90062,2
-118.28868,34.04508,2023-12-05T00:00:00Z,,1501  S ORCHARD  AVE,Los Angeles,90006,2
-118.30332,34.02472,2023-12-01T00:00:00Z,,1507  W 35TH  ST,Los Angeles,90018,3
-118.29797,34.01227,2023-12-06T00:00:00Z,,1221  W BROWNING  BLVD,Los Angeles,90037,2
-118.26767,34.05134,2023-12-04T00:00:00Z,,726  S HARTFORD  AVE,Los Angeles,90017,2
-118.36428,34.07118,2023-12-15T00:00:00Z,,8009  W BLACKBURN  AVE,Los Angeles,90048,2
-118.29138,33.9537,2023-12-14T00:00:00Z,,9116  S VERMONT  AVE,Los Angeles,90044,5
-118.36845,34.16663,2023-12-14T00:00:00Z,,5260  N CLEON  AVE,Los Angeles,91601,3
-118.19365,34.11089,2023-12-19T05:00:00Z,,203  N AVENUE 57,Los Angeles,90042,6
-118.48046,34.18685,2023-12-26T05:00:00Z,,15931  W VICTORY  BLVD,Los Angeles,91406,5
-118.33153,34.02867,2023-12-21T05:00:00Z,,2924  S 12TH  AVE,Los Angeles,90018,4
-118.45767,34.17459,2023-12-22T05:00:00Z,,5723  N KESTER  AVE,Los Angeles,91411,2
-118.29527,34.07146,2023-12-28T05:00:00Z,,144  S CATALINA  ST,Los Angeles,90004,3
-118.20792,34.04252,2023-12-28T05:00:00Z,,2530  E 1ST  ST,Los Angeles,90033,5
-118.43725,34.03334,2023-12-28T05:00:00Z,,2481  S SAWTELLE  BLVD,Los Angeles,90064,4
-118.24138,34.1194,2023-12-19T05:00:00Z,,3328  N ANDRITA  ST,Los Angeles,90065,2
-118.26424,34.12307,2023-12-21T05:00:00Z,,3904  W BRUNSWICK  AVE,Los Angeles,90039,2
-118.29701,34.05053,2024-01-02T00:00:00Z,,1111  S KENMORE  AVE,LOS ANGELES,90006,2
-118.46604,34.22028,2024-01-11T00:00:00Z,,8218  N SEPULVEDA  PL,LOS ANGELES,91402,2
-118.30249,34.01225,2024-01-04T00:00:00Z,,3973  S HALLDALE  AVE,LOS ANGELES,90062,2
-118.39417,34.19703,2024-01-11T00:00:00Z,,6940  N BEN  AVE,LOS ANGELES,91605,3
-118.20526,34.04808,2024-01-09T00:00:00Z,,2441  E FOLSOM  ST,LOS ANGELES,90033,2
